,Course,Description,Image,Instructor,Link,Price,PrimaryCategory,PrimaryCategoryID,PrimarySubcategory,PrimarySubcategoryID,Rating
200,Ethereum and Solidity: The Complete Developer's Guide,"Use Ethereum, Solidity, and Smart Contracts to build production-ready apps based on the blockchain",https://udemy-images.udemy.com/course/125_H/1466612_bead_2.jpg,Stephen Grider,/ethereum-and-solidity-the-complete-developers-guide/,$94.99,Development,288,Web Development,8,4.74
201,How to Be A Human Lie Detector,Know when someone is lying to you. You will learn how to spot deception and uncover hidden emotions.,https://udemy-images.udemy.com/course/125_H/59935_17bb_3.jpg,Vanessa Van Edwards,/how-to-be-a-human-lie-detector/,$99.99,Personal Development,296,Influence,166,4.56
202,The Complete Angular Course: Beginner to Advanced,"The most comprehensive Angular 4 (Angular 2+) course. Build a real e-commerce app with Angular, Firebase and Bootstrap 4",https://udemy-images.udemy.com/course/125_H/1247828_32bb.jpg,Mosh Hamedani,/the-complete-angular-master-class/,$199.99,Development,288,Web Development,8,4.67
203,"React JS, Angular & Vue JS - Quickstart & Comparison","Angular (Angular 2 or 4), React or Vue? Get a Crash Course on each of them and a detailed comparison!",https://udemy-images.udemy.com/course/125_H/1208638_2604.jpg,Maximilian Schwarzmüller,/angular-reactjs-vuejs-quickstart-comparison/,$159.99,Development,288,Web Development,8,4.77
204,Zero to Deep Learning™ with Python and Keras,"Understand and build Deep Learning models for images, text, sound and more using Python and Keras",https://udemy-images.udemy.com/course/125_H/1140660_7027_4.jpg,Data Weekends,/zero-to-deep-learning/,$199.99,Business,268,Data & Analytics,44,4.4
205,The Ultimate Hands-On Hadoop - Tame your Big Data!,"Hadoop, MapReduce, HDFS, Spark, Pig, Hive, HBase, MongoDB, Cassandra, Flume - the list goes on! Over 25 technologies.",https://udemy-images.udemy.com/course/125_H/996228_af5f_3.jpg,Sundog Education by Frank Kane,/the-ultimate-hands-on-hadoop-tame-your-big-data/,$179.99,Business,268,Data & Analytics,44,4.56
206,The Complete Web Developer in 2018: Zero to Mastery,"Learn to code and become a web developer in 2018 with HTML5, CSS, Javascript, React, Node.js, Machine Learning & more!",https://udemy-images.udemy.com/course/125_H/1430746_2f43_2.jpg,Andrei Neagoie,/the-complete-web-developer-in-2018/,$199.99,Development,288,Web Development,8,4.82
207,PMI-ACP Agile Certified Exam Prep - PMI REP 21 PDUs,Everything you must know to earn the PMI-Agile Certified Practitioner (PMI-ACP) designation from a PMI REP for 21 PDUs,https://udemy-images.udemy.com/course/125_H/856992_1bbe_5.jpg,Joseph Phillips,/pmi_acp_exam_prep/,$199.99,Business,268,Project Management,38,4.46
208,Editing Mastery: How To Edit Writing To Perfection,The Deep Editing Secrets Of The World's Best Editors,https://udemy-images.udemy.com/course/125_H/963844_5c09_2.jpg,Shani Raja,/editing-mastery/,$199.99,Business,268,Communications,28,4.56
209,Learning Algorithms in JavaScript from Scratch,Make your code & programs faster and more efficient by using algorithms. Be very well prepared for technical interviews.,https://udemy-images.udemy.com/course/125_H/1316370_b8f2_4.jpg,Eric Traub,/learning-algorithms-in-javascript-from-scratch/,$174.99,Development,288,Software Engineering,20,4.6
210,Unreal Multiplayer Mastery - Online Game Development In C++,"Use Epic's Unreal Engine for online game development in C++. Covers LAN, VPN, Steam, and more.",https://udemy-images.udemy.com/course/125_H/1319066_eee6_2.jpg,Sam Pattuzzi,/unrealmultiplayer/,$194.99,Development,288,Game Development,14,4.65
211,AWS Certified Solutions Architect (associate),Study for and pass the AWS Solutions Architect Associate level exam,https://udemy-images.udemy.com/course/125_H/1172114_0688.jpg,Linux Academy,/linux-academy-aws-certified-solutions-architect-associate-free/,$179.99,IT & Software,294,IT Certification,132,4.58
212,Network Hacking Continued - Intermediate to Advanced,Learn advanced techniques to hack into WiFi & wired networks & write own python scripts to implement custom MITM attacks,https://udemy-images.udemy.com/course/125_H/1329554_40d2_4.jpg,Zaid Sabih,/network-hacking-continued-intermediate-to-advanced/,$189.99,IT & Software,294,Network & Security,134,4.75
213,Docker Technologies for DevOps and Developers,Learn how to develop and deploy web applications with Docker technologies. Take your DevOps skills to the next level.,https://udemy-images.udemy.com/course/125_H/714724_b3b4_7.jpg,Tao W.,/docker-tutorial-for-devops-run-docker-containers/,$124.99,Development,288,Web Development,8,4.56
214,"Linux Security and Hardening, The Practical Security Guide.",Secure any Linux server from hackers & protect it against hacking. The practical Linux Administration security guide.,https://udemy-images.udemy.com/course/125_H/755984_6223_3.jpg,Jason Cannon,/linux-security/,$199.99,IT & Software,294,Network & Security,134,4.47
215,PHP for Beginners - Become a PHP Master - CMS Project,PHP for Beginners: learn everything you need to become a professional PHP developer with practical exercises & projects.,https://udemy-images.udemy.com/course/125_H/405282_27d2.jpg,Edwin Diaz,/php-for-complete-beginners-includes-msql-object-oriented/,$199.99,Development,288,Web Development,8,4.56
216,Make an Action RPG in GameMaker Studio 2 (V1.4 Compatible),A Fun Game Maker's Guide for Scripting a 2D Video Game,https://udemy-images.udemy.com/course/125_H/1237194_04c2.jpg,Benjamin Anderson,/make-an-action-rpg-in-gamemaker-studio-2/,$99.99,Development,288,Game Development,14,4.75
217,Web UI UX Design using Adobe XD - Adobe Experience Design,Use Adobe XD (Adobe Experience Design) to create User Interface & User Experiences.,https://udemy-images.udemy.com/course/125_H/1452908_8741.jpg,Daniel Walter Scott,/ui-ux-web-design-using-adobe-xd/,$199.99,Design,269,User Experience,114,4.65
218,Illustrator CC 2018 MasterClass,Master Adobe Illustrator CC with this in-depth training for all levels.,https://udemy-images.udemy.com/course/125_H/1197206_7201_3.jpg,Martin Perhiniak,/illustrator-cc-masterclass/,$199.99,Design,269,Graphic Design,110,4.7
219,React Native - The Practical Guide,Use React Native and your React knowledge and take your web development skills to build native iOS and Android Apps,https://udemy-images.udemy.com/course/125_H/1436092_2024.jpg,Maximilian Schwarzmüller,/react-native-the-practical-guide/,$169.99,Development,288,Mobile Apps,10,4.78
220,Hypnotherapy Certification Course (Hypnosis Practitioner),A Comprehensive Hypnotherapy Certification Course from the UK's Top Trainers in Hypnosis NLP and Positive Psychology,https://udemy-images.udemy.com/course/125_H/1067626_0914_3.jpg,Kain Ramsay,/hypnotherapy-certification-online-course-hypnosis-practitioner-nlp/,$199.99,Personal Development,296,Influence,166,4.53
221,Learn to Code by Making Games - Complete C# Unity Developer,Game development & design. Learn C# using Unity 5 (Unity 2017 compatible). Your first 7 2D & 3D games for web & mobile.,https://udemy-images.udemy.com/course/125_H/258316_55e9_4.jpg,Ben Tristem,/unitycourse/,$194.99,Development,288,Game Development,14,4.64
222,"Deep Learning and Computer Vision A-Z™: OpenCV, SSD & GANs",Become a Wizard of all the latest Computer Vision tools that exist out there. Detect anything and create powerful apps.,https://udemy-images.udemy.com/course/125_H/1357844_25b2.jpg,Hadelin de Ponteves,/computer-vision-a-z/,$199.99,Business,268,Data & Analytics,44,4.5
223,Advanced Javascript,In only three hours you will learn enough javascript to transform from a Junior JS Dev into a Senior JS Guru,https://udemy-images.udemy.com/course/125_H/670034_ce04_4.jpg,Asim Hussain,/top-javascript-interview-questions-and-answers/,$199.99,Development,288,Web Development,8,4.71
224,CompTIA A+ Certification 220-901: Practice Tests,Test your skills with 3 full practice exams that mimic the real CompTIA exams with - Certification Practice Tests.,https://udemy-images.udemy.com/course/125_H/1002324_13cb.jpg,Total Seminars,/comptia-a-certification-220-901-practice-tests/,$99.99,IT & Software,294,IT Certification,132,4.52
225,Unreal Engine 4 Mastery: Create Multiplayer Games with C++,Unleash the power of C++ and Blueprint to develop Multiplayer Games with AI in this Epic Games-approved course.,https://udemy-images.udemy.com/course/125_H/1334868_f4f7_10.jpg,Tom Looman,/unrealengine-cpp/,$194.99,Development,288,Game Development,14,4.68
226,Learn Social Engineering From Scratch,"Learn how to hack Windows, Mac OS X, Linux & Android Using Social Engineering & how to secure yourself from hackers",https://udemy-images.udemy.com/course/125_H/1155820_8597_2.jpg,Zaid Sabih,/learn-social-engineering-from-scratch/,$189.99,IT & Software,294,Network & Security,134,4.7
227,Digitally Painting Light and Color: Amateur to Master,Learn the fundamentals of light and color and take your art to the next level.,https://udemy-images.udemy.com/course/125_H/1208228_d61c_4.jpg,Austin Batchelor,/master-painting-light-and-color-amateur-to-advanced/,$139.99,Design,269,Game Design,116,4.59
228,The Ultimate Excel Programmer Course,"Learn Excel VBA from scratch with Dan Strong! I've trained over 120K students on YouTube and U-demy, check it out!",https://udemy-images.udemy.com/course/125_H/164058_e914_2.jpg,Daniel Strong,/ultimate-excel-programmer/,$199.99,Development,288,Programming Languages,12,4.36
229,Learn Ethical Hacking From Scratch,Become an ethical hacker that can hack computer systems like black hat hackers and secure them like security experts.,https://udemy-images.udemy.com/course/125_H/857010_8239_2.jpg,Zaid Sabih,/learn-ethical-hacking-from-scratch/,$194.99,IT & Software,294,Network & Security,134,4.55
230,70-532 Developing Microsoft Azure Solutions Certification,The most complete course available on the Microsoft Azure updated developer exam and certification.,https://udemy-images.udemy.com/course/125_H/802574_71aa_5.jpg,Scott Duffy,/70532-azure/,$149.99,IT & Software,294,IT Certification,132,4.33
231,"Music Theory Comprehensive Complete! (Levels 1, 2, & 3)","A Complete College-Level Music Theory Curriculum. This edition of the course includes levels 1, 2, & 3.",https://udemy-images.udemy.com/course/125_H/882594_f8ec.jpg,Jason Allen,/music-theory-complete/,$74.99,Music,278,Music Fundamentals,300,4.64
232,iOS 11 & Swift 4 - The Complete iOS App Development Bootcamp,Learn iOS 11 App Development From Beginning to End. Using Xcode 9 and Swift 4. Includes Full ARKit and CoreML Modules!,https://udemy-images.udemy.com/course/125_H/1289478_5831_8.jpg,Angela Yu,/ios-11-app-development-bootcamp/,$199.99,Development,288,Mobile Apps,10,4.77
233,Neuroplasticity: How To Rewire Your Brain,"How to develop mental flexibility, change habits, stop procrastination and alter memories based on neuroscience research",https://udemy-images.udemy.com/course/125_H/836842_38ab_3.jpg,Gregory Caremans - Brain Academy,/neuroplasticity/,$149.99,Personal Development,296,Motivation,176,4.39
234,The Complete Elixir and Phoenix Bootcamp,Master Functional Programming techniques with Elixir and Phoenix while learning to build compelling web applications!,https://udemy-images.udemy.com/course/125_H/904462_042a_3.jpg,Stephen Grider,/the-complete-elixir-and-phoenix-bootcamp-and-tutorial/,$49.99,Development,288,Web Development,8,4.64
235,Ultimate Guide to Digital Sketching: Beginner to Advanced,Learn to digitally draw like a pro!,https://udemy-images.udemy.com/course/125_H/1325264_6025_3.jpg,Austin Batchelor,/ultimate-guide-to-digital-sketching-beginner-to-advanced/,$109.99,Design,269,Game Design,116,4.5
236,The Complete Ruby on Rails Developer Course,Learn to make innovative web apps with Ruby on Rails 4 & 5 and unleash your creativity,https://udemy-images.udemy.com/course/125_H/519442_63fe_2.jpg,Rob Percival,/the-complete-ruby-on-rails-developer-course/,$194.99,Development,288,Web Development,8,4.55
237,Learn 3D Modelling - The Complete Blender Creator Course,"Use Blender to create beautiful 3D models for video games, 3D printing, house design etc. No prior knowledge required.",https://udemy-images.udemy.com/course/125_H/438522_500f_3.jpg,Michael Bridges,/blendertutorial/,$194.99,Design,269,3D & Animation,120,4.68
238,Copywriting secrets - How to write copy that sells,Discover the secrets of copywriting success from the master. From novice to pro in easy stages,https://udemy-images.udemy.com/course/125_H/325666_fe45_2.jpg,Len Smith,/copywriting-secrets/,$89.99,Marketing,290,Content Marketing,80,4.6
239,Deep Learning A-Z™: Hands-On Artificial Neural Networks,Learn to create Deep Learning Algorithms in Python from two Machine Learning & Data Science experts. Templates included.,https://udemy-images.udemy.com/course/125_H/1151632_de9b.jpg,Kirill Eremenko,/deeplearning/,$199.99,Business,268,Data & Analytics,44,4.49
240,Machine Learning with TensorFlow + Real-Life Business Case,Leverage Machine Learning and TensorFlow in Python to improve your business! Build deep learning algorithms from scratch,https://udemy-images.udemy.com/course/125_H/1420956_f8d8_3.jpg,365 Careers,/machine-learning-with-tensorflow-for-business-intelligence/,$194.99,Business,268,Data & Analytics,44,4.61
241,Mastering Ansible,A complete guide to configuration management and orchestration with Ansible.,https://udemy-images.udemy.com/course/125_H/628796_f0b0_9.jpg,Chris Lunsford,/mastering-ansible/,$54.99,IT & Software,294,Other,140,4.41
242,Data Science: Natural Language Processing (NLP) in Python,"Complete guide to practical NLP: spam detection, sentiment analysis, article spinners, and latent semantic analysis.",https://udemy-images.udemy.com/course/125_H/753140_f3f3_2.jpg,Lazy Programmer Inc.,/data-science-natural-language-processing-in-python/,$119.99,Business,268,Data & Analytics,44,4.56
243,Windows Server 2012 System Administration: Get an IT Job!,Learn Systems Administration! The easiest way to stack your resume & get a high paying IT Job - Step-by-step guide!,https://udemy-images.udemy.com/course/125_H/687586_bbd0_2.jpg,Paul Hill,/systems-administration-101-active-directory/,$199.99,IT & Software,294,Operating Systems,138,4.65
244,Apache Spark with Scala - Learn Spark from a Big Data Guru,Learn Apache Spark and Scala by 12+ hands-on examples of analyzing big data,https://udemy-images.udemy.com/course/125_H/1385042_5c3e_4.jpg,Level Up Expert Program,/apache-spark-with-scala-mastering-big-data/,$149.99,Development,288,Web Development,8,4.84
245,Machine Learning A-Z™: Hands-On Python & R In Data Science,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,https://udemy-images.udemy.com/course/125_H/950390_270f_3.jpg,Kirill Eremenko,/machinelearning/,$199.99,Business,268,Data & Analytics,44,4.47
246,Solve 100 Python Exercises to Boost your Python Skills,Improve your Python skills by solving 100 Python assignments and compare your solutions with those of the instructor.,https://udemy-images.udemy.com/course/125_H/1034284_4cad_3.jpg,Ardit Sulce,/python-video-workbook/,$94.99,Development,288,Programming Languages,12,4.42
247,Graphic Design Bootcamp,"Learn the essentials of Photoshop, Illustrator, and InDesign while designing real-world projects (updated 8.17.2017)",https://udemy-images.udemy.com/course/125_H/749542_4762_3.jpg,Derrick Mitchell,/graphic-design-for-beginners/,$124.99,Design,269,Graphic Design,110,4.61
248,Build a Blockchain and a Cryptocurrency from Scratch,Build a blockchain and cryptocurrency. Discover the engineering ideas behind technologies like Bitcoin and Ethereum!,https://udemy-images.udemy.com/course/125_H/1544802_4d4b.jpg,David Katz,/build-blockchain/,$199.99,Development,288,Software Engineering,20,4.72
249,Guy Kawasaki’s The Art of Evangelism,"How to Promote Your Product, Service, Company, or Idea",https://udemy-images.udemy.com/course/125_H/1164388_d51c_2.jpg,Guy Kawasaki,/the-art-of-evangelism/,$149.99,Business,268,Entrepreneurship,26,4.54
